"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"AFG","Afghanistan",0.496497407968534,0.496497407968534,0.496497407968534,0.496497407968534,0.496497407968534,0.496497407968534,0.496497407968534,0.496497407968534,0.496497407968534,0.496497407968534,0.336072615270237,0.249236582212951,0.244378169484916,0.233300987182187,0.22355177202286,0.21338149428457,0.177526407543973,0.1750648114767,0.178627647952373,0.201494577714953,0.200231389978061,0.261155888485823,0.238742409817678,0.210239721575645,0.224048915780548,0.21370606360331,0.21370606360331,0.21370606360331,0.21370606360331
"ALB","Albania",0.393304718489305,0.393304718489305,0.393304718489305,0.393304718489305,0.393304718489305,0.393304718489305,0.393304718489305,0.393304718489305,0.393304718489305,0.393304718489305,0.373028942419234,0.30277629133111,0.296687080569437,0.299569739215674,0.333772966531456,0.317545866546963,0.318258434079655,0.324703929201565,0.338534210149726,0.366324332046852,0.392592150956613,0.371377081806634,0.376041158690708,0.385142584536068,0.368236657233438,0.362694693367182,0.362694693367182,0.362694693367182,0.362694693367182
"DZA","Algeria",0.416625100534104,0.416625100534104,0.416625100534104,0.416625100534104,0.416625100534104,0.416625100534104,0.416625100534104,0.416625100534104,0.416625100534104,0.416625100534104,0.377952134553781,0.293545307860513,0.292249730420366,0.298371330885293,0.293124245281549,0.264006157428805,0.251179946591495,0.246353923566714,0.256524201305005,0.264491998226495,0.269901031158731,0.285383173907276,0.329821457180073,0.324865875342272,0.33321273002165,0.323643175625288,0.323643175625288,0.323643175625288,0.323643175625288
"AND","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.289057058757908,0.289057058757908,0.289057058757908,0.289057058757908,0.289057058757908,0.289057058757908,0.289057058757908,0.289057058757908,0.289057058757908,0.289057058757908,0.240121273539044,0.132440336144994,0.137992808343228,0.135179555525233,0.150504377367017,0.0980520270164974,0.0980520270164974,0.124259694129265,0.148949685864183,0.149615982052857,0.139843631221522,0.222871594193424,0.235753329218213,0.239751108725828,0.240090234347087,0.248301915554773,0.248301915554773,0.248301915554773,0.248301915554773
"ATG","Antigua and Barbuda",0.4949427164657,0.4949427164657,0.4949427164657,0.4949427164657,0.4949427164657,0.4949427164657,0.4949427164657,0.4949427164657,0.4949427164657,0.4949427164657,0.556093940520679,0.465792238909701,0.471201271841937,0.470294368465283,0.457079484752264,0.490084303737664,0.473371362955482,0.463848873343373,0.443637876679813,0.465047282861539,0.456885148908302,0.44441522243123,0.421256787714923,0.440560881001829,0.43145371934375,0.424139615026599,0.424139615026599,0.424139615026599,0.424139615026599
"ARG","Argentina",0.39009816637387,0.39009816637387,0.39009816637387,0.39009816637387,0.39009816637387,0.39009816637387,0.39009816637387,0.39009816637387,0.39009816637387,0.39009816637387,0.393661002849543,0.310161079532929,0.337044296865616,0.334744648126835,0.333449071874473,0.318420381408146,0.297108143148401,0.292703182702585,0.26128544611106,0.261091109079313,0.249560475682149,0.269544747986277,0.277804049861495,0.273496257337659,0.286847107962605,0.285364954476485,0.285364954476485,0.285364954476485,0.285364954476485
"ARM","Armenia",0.458407451895666,0.458407451895666,0.458407451895666,0.458407451895666,0.458407451895666,0.458407451895666,0.458407451895666,0.458407451895666,0.458407451895666,0.458407451895666,0.496432629749809,0.431977685657413,0.448755404658321,0.458666567146139,0.445872746012084,0.44814000504761,0.452318241133994,0.461549224604591,0.509485566134336,0.566426164399676,0.589584599115984,0.607528337931803,0.604095059081365,0.606135592569675,0.633091011775983,0.627291281982768,0.627291281982768,0.627291281982768,0.627291281982768
"AUS","Australia",0.504853878953518,0.504853878953518,0.504853878953518,0.504853878953518,0.504853878953518,0.504853878953518,0.504853878953518,0.504853878953518,0.504853878953518,0.504853878953518,0.527234967918408,0.624532782479927,0.642541299514472,0.64927829959011,0.641763953763054,0.668614782580271,0.668355667329799,0.668031772672816,0.682056391840508,0.724162636671268,0.713441738728778,0.688307549930671,0.676938862674215,0.682477454419472,0.674687967749648,0.666954993504243,0.666954993504243,0.666954993504243,0.666954993504243
"AUT","Austria",0.458601787739628,0.458601787739628,0.458601787739628,0.458601787739628,0.458601787739628,0.458601787739628,0.458601787739628,0.458601787739628,0.458601787739628,0.458601787739628,0.478974732919465,0.558004915195967,0.566523333509442,0.564612357646369,0.538474096361844,0.550652517885188,0.555122257737515,0.55240154641977,0.588936810989803,0.629715089864946,0.629132079957491,0.586701941657532,0.58433751351224,0.576564052434712,0.56745739677295,0.559466656600587,0.559466656600587,0.559466656600587,0.559466656600587
