"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"AFG","Afghanistan",0.918412047912394,0.925255122469052,0.9323625673559,0.939346236139253,0.945734588150387,0.950947690162323,0.954589135487797,0.956393773552668,0.956524811145727,0.954967214672348,0.95176890834863,0.946914935574557,0.940190060354277,0.931898485614082,0.922696427325761,0.912618450866247,0.902180660918018,0.891572768227243,0.880626910253671,0.869440596295757,0.857949849707524,0.84631935566976,0.835359745701405,0.825286587862917,0.815818197068459,0.806744883831598,0.798279184669458,0.790028123944054,0.781636422660821
"ALB","Albania",0.579128626971907,0.577924698670131,0.575273353113619,0.57139877647855,0.567021292406046,0.562336368362711,0.554619255902196,0.543370097551819,0.531708024406534,0.520194426171173,0.508680526935118,0.49751944137523,0.486824278620057,0.476120127937211,0.464706259509584,0.452607511895762,0.440915226965037,0.431967646061458,0.427228365041107,0.425682469033442,0.425261848652104,0.425003000928053,0.426580309680333,0.430533451345325,0.436806208766464,0.444320024826808,0.453046491948175,0.462302870776193,0.471047243175299
"DZA","Algeria",0.71153676064948,0.692918540171485,0.67215651417371,0.647040324729819,0.618685279830162,0.591247162191763,0.565203299464925,0.540463072776608,0.517724618759779,0.49787029188408,0.481330307599933,0.468220974868123,0.458172960410373,0.451060416468434,0.446972761182089,0.445911950066272,0.447931086421923,0.45366521704186,0.464299392582167,0.478573614679604,0.493688273976312,0.5085938209114,0.52346029205842,0.537297649393092,0.548828293990203,0.556994848395712,0.561919480775392,0.564382374740296,0.564079651274447
"AND","Andorra",0.291153977478645,0.299453139398174,0.303912532894109,0.307596975076352,0.315878254883676,0.327359024280003,0.336987866498934,0.344379321831273,0.335537499839585,0.314938960667915,0.306859158925124,0.304962427877735,0.301621227906252,0.302955307070158,0.310864646877499,0.328358978415527,0.340361486095662,0.340674066475479,0.34313642781653,0.34413679664848,0.341855535948104,0.338494599560185,0.334460831643975,0.328218638292071,0.32406552635641,0.325958858568481,0.326504803764881,0.32616246485378,0.327197568297966
"AGO","Angola",0.85061960669581,0.852007351013565,0.852354343707771,0.851851520335927,0.851046808705053,0.849750138861036,0.848037941892403,0.846177185620346,0.844207183107628,0.842316444489219,0.840724702006149,0.839521401173859,0.838688978112781,0.838468696278508,0.838742934831172,0.839051683318872,0.83924794635551,0.83954024017734,0.839886370926678,0.840579524245449,0.841471408319102,0.841522868692712,0.840723628597574,0.839563620055717,0.837802019668097,0.835887142712615,0.83357655839523,0.830467091757516,0.826730290979388
"ATG","Antigua and Barbuda",0.557585478176669,0.549921279716097,0.542361238677302,0.533472052880882,0.523618145052631,0.5159872088988,0.5089496154126,0.499082991329153,0.487957827969277,0.4759966357352,0.462190923334808,0.448996537798336,0.437455416644125,0.427562290813845,0.419140305128204,0.409353244031962,0.398887628714206,0.389060039267692,0.38029408151994,0.373758844705675,0.367822550548336,0.363221186797344,0.361088789145686,0.358906156046744,0.357962989794979,0.360201440361581,0.364104812723521,0.368648444881802,0.372548879191034
"ARG","Argentina",0.603561152114994,0.599990716525807,0.59619694033972,0.59226225379871,0.588353949585945,0.584604846923142,0.580699013007096,0.576435226354562,0.571529576802599,0.566286375699279,0.56123582222834,0.556296967033738,0.551254643473653,0.54684263110858,0.543359309698263,0.540429917540482,0.53858361836993,0.537263235642375,0.536243583184152,0.536003622996837,0.536280856836854,0.536217244891754,0.535453479097141,0.534204179801974,0.531490586200615,0.525478695304584,0.516987807357167,0.507549830504663,0.497640501706337
"ARM","Armenia",0.621465867092027,0.620237010035274,0.616012862711461,0.594367445725857,0.557345492685283,0.523289473266564,0.498344608328653,0.48274370791812,0.470931072823313,0.459350359149199,0.445862065922938,0.430265025912847,0.414110481907586,0.400724321993178,0.391739229370409,0.3870765225157,0.386352492236565,0.38942323787049,0.395450800002962,0.403093378368168,0.412628905213918,0.423471713543418,0.434183691722222,0.441135069568198,0.445762275915765,0.449981867011619,0.453441580714076,0.456701785158907,0.456161140595161
"AUS","Australia",0.4720062792815,0.471329241947642,0.470034544025127,0.468500314504297,0.466677413235845,0.464673697345303,0.4627094619077,0.460285685399153,0.457666989411818,0.455436540503311,0.453433961919712,0.451758820362364,0.450475696598492,0.449403272106338,0.449667272174165,0.45215229245385,0.456793702546038,0.463188223581481,0.469925630250445,0.476288788040643,0.482665688972647,0.488640831076323,0.493465530880262,0.497871365033827,0.503025209099815,0.510427832985791,0.517374244675045,0.520869132076369,0.523497130912505
"AUT","Austria",0.461297992122206,0.461658749663943,0.459965745729979,0.457327114323671,0.453677360878514,0.449192671997821,0.444104440502273,0.438871957232543,0.434577705265348,0.436038099628094,0.442738505833899,0.448322849435314,0.450446637051958,0.450417183561155,0.450886916346279,0.449163646214544,0.446675473243919,0.44814179472558,0.451523438092169,0.454458409955621,0.456386633971847,0.458938887654161,0.462983415132763,0.467211000420759,0.471532922003319,0.476594739443657,0.483196039159845,0.491110040218973,0.499489285017928
"AZE","Azerbaijan",0.603455347297593,0.597400077453622,0.587718664402893,0.5741168648472,0.555597867126839,0.535023494814712,0.513013580552242,0.490677824689636,0.468595727600553,0.448296616406665,0.429424537084364,0.410974491925724,0.392872874158271,0.373910170817344,0.355112461643605,0.340710657014603,0.333282967990769,0.334631843435586,0.344295408661615,0.355883775014603,0.367277159563472,0.379005409334868,0.387728131833404,0.389644295702399,0.390749668112248,0.393255572591806,0.393728486753293,0.394542134850517,0.39532422963781
"BHS","Bahamas",0.497056198427366,0.499155630492422,0.500792737984648,0.501788361112176,0.501849335609943,0.500536852234259,0.498414334940447,0.495568219471441,0.491494485188378,0.486724744151564,0.48194331186911,0.476729859484685,0.469084372682697,0.46029731488562,0.454196043258016,0.448892577313254,0.442786583726134,0.43737522146571,0.432530159281779,0.428252580823292,0.423952988813613,0.419057108332905,0.413819908497571,0.408646412688056,0.403406366190132,0.398066408907618,0.392163801962632,0.386416669506658,0.381928396172784
"BHR","Bahrain",0.49797629338484,0.486511374553324,0.474203567532523,0.461365260614106,0.448892422429782,0.437039628040538,0.415656403713584,0.381054141108924,0.344029420448269,0.310694213128502,0.282130245418704,0.257704685334075,0.236675516497826,0.218369253712437,0.201130534463264,0.197142485539455,0.199171974180843,0.188106448879528,0.18911036843496,0.207876421748698,0.21146399033459,0.199512234634513,0.193574668906174,0.199256983384554,0.211650908402012,0.213387686617372,0.202793950474321,0.198299605988366,0.199616333837906
"BGD","Bangladesh",0.73097901237945,0.715350516457917,0.699949960256279,0.685617220955972,0.672220777996249,0.659535085119045,0.650205618807643,0.644022842599513,0.638266005623667,0.632399236704695,0.626093061193969,0.619875366826592,0.614128356363798,0.608672249317562,0.602642711322287,0.595581571171805,0.587127504543481,0.576730224363312,0.564949539746828,0.552594944591817,0.540486991739678,0.529171452093224,0.521493005878484,0.518135802053029,0.516515387259604,0.515372069364897,0.514225037905958,0.510600589681865,0.504930394369317
"BRB","Barbados",0.487377664988286,0.484219820709364,0.480275029479792,0.475631738668995,0.471112230885271,0.466448412186009,0.461966986998163,0.459471678724773,0.456694014460716,0.45197527194333,0.445895211001734,0.438856997873641,0.433185935133265,0.432097441181938,0.434598881466362,0.436424465114718,0.436760642370174,0.437305447830137,0.438077443532856,0.439011712146037,0.439679591180442,0.439837768950371,0.441418708129466,0.445122722516479,0.450571970370133,0.458085103244134,0.466446797968125,0.473079405340814,0.477031866467946
"BLR","Belarus",0.494513364431919,0.489991338784102,0.482564427345456,0.470085352026273,0.45354589508258,0.440532950727959,0.429366258183617,0.419159672866814,0.409736539450108,0.400674847072594,0.39226925982782,0.38528026306532,0.378319300945103,0.3691318009374,0.361194596373819,0.35576799063893,0.354610530573932,0.361227390915961,0.371726610106225,0.384596526836579,0.398560070574772,0.411872684568813,0.424620334435906,0.434980316174186,0.445748777337905,0.456774307421449,0.465951694431032,0.474154820699727,0.481010723644736
"BEL","Belgium",0.484392060791345,0.487784974261361,0.491046255008405,0.493962379208653,0.496198863720051,0.498092447760751,0.499003663102466,0.498770747202055,0.498281511175484,0.498079604221195,0.496648610398327,0.492574159978324,0.488190864200804,0.486587275637446,0.487438458848736,0.489124955556015,0.493458724501407,0.49960299367144,0.505626759786085,0.512000205456117,0.516977847187759,0.521595308021853,0.5271213967455,0.532134499764211,0.536323008169417,0.53895347694328,0.541750493953437,0.545856024576056,0.549381195564906
"BLZ","Belize",0.80155762961218,0.78793700803433,0.773984406585013,0.760672454940938,0.748624638646178,0.737613615144035,0.727354418714881,0.717586489348885,0.707726657583469,0.697685416951014,0.687709957299814,0.67751307770867,0.666904564797262,0.655988841186141,0.644475956850552,0.627717882124771,0.607051744670983,0.587993115923082,0.570031823768571,0.55276123694979,0.536131927427748,0.51890031185785,0.50320536761948,0.491874567884482,0.482389892078071,0.471963964999069,0.46017448958779,0.445085084368186,0.432791543563096
"BEN","Benin",0.87291831262893,0.874123240754503,0.871343430354332,0.867158131447097,0.862527403516539,0.8575677810158,0.85246329086601,0.847355270058796,0.842495322775752,0.838207689741074,0.833135313592582,0.829591629046313,0.827848002610457,0.825067803198969,0.820720799823543,0.816065204897453,0.812605250558629,0.809732427377288,0.807376616915095,0.80507652104072,0.802708650581404,0.800374518953238,0.797650563764037,0.794048521966822,0.789401609429224,0.783901322449602,0.777637651622053,0.770981474985434,0.764419587309408
"BTN","Bhutan",0.763342923157895,0.754082042304009,0.743145401154435,0.730094319728025,0.715584175467179,0.699397166058418,0.680645174043075,0.659572514454947,0.636324328475333,0.610856198218464,0.58688682123361,0.567293515676704,0.549400725400979,0.53191237835644,0.515765203827796,0.501261850192053,0.488478857786231,0.477765075578691,0.468931033708643,0.460710507911905,0.451893363843277,0.442718392734565,0.428285335244223,0.408346199073029,0.388648972825883,0.370914175005584,0.355851229079094,0.342874465480056,0.331361145157125
