"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"AFG","Afghanistan","0.997197918585035","0.997197872107435","0.997198165240196","0.99667724571283","0.997197918585035","0.997198149884213","0.989728079916742","0.9862633843361","0.988732409496041","0.987723726551281","0.988713616011609","0.988407362672777","0.990508423751028","0.992038976111442","0.992141831962583","0.992837121376802","0.987318261651441","0.990533975192202","0.980756467804752","0.95933286272914","0.949077343869414","0.946817653273204","0.922569434952327","0.934476266170822","0.967545968934598","0.976628186907829","0.981929768691246","0.985884227234615","0.985884227234615"
"ALB","Albania","0.921830299181529","0.949277523389147","0.95632736898846","0.92332552209866","0.944978793045349","0.922521638508075","0.924756353190229","0.925246262216803","0.935737626859587","0.923020532440807","0.913002563108015","0.920358190489497","0.922596649160551","0.924064737062246","0.923162209986435","0.911429358000875","0.911880621538781","0.926321054751778","0.920454628758997","0.920003365221091","0.915039466304124","0.912331885076687","0.910075567387156","0.920905892296903","0.90150156016694","0.92361347352434","0.92135715583481","0.930382426592932","0.930382426592932"
"DZA","Algeria","0.975342787906055","0.980254612096906","0.975366319813124","0.977171373964749","0.973110002123593","0.971304947971968","0.969499893820344","0.970432306418135","0.976298810850605","0.964987258441283","0.982527715880147","0.966854250725561","0.962056839282095","0.968441870055861","0.963644615491776","0.965562398244497","0.946418407446413","0.93807493447579","0.93760544370712","0.932230834572096","0.946671267785092","0.948476321936716","0.938097260564875","0.938548524102782","0.938548524102782","0.938097260564875","0.938097260564875","0.938548524102782","0.938548524102782"
"AND","Andorra","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059"
"AGO","Angola","0.9923603371472","0.996811034393608","0.996811034393608","0.99641993409811","0.99641993409811","0.997636690572993","0.99676757880522","0.995898467037446","0.997332501454272","0.994646775677781","0.994985899681284","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781","0.994646775677781"
"ATG","Antigua and Barbuda","0.971701039185011","0.971701039185011","0.971701039185011","0.971701039185011","0.971701039185011","0.971701039185011","0.966799078400698","0.966799078400698","0.946809507741912","0.970588235294118","0.955813335241971","0.962766229384157","0.963948050974258","0.957864268599844","0.945696703851018","0.957307866654396","0.957307866654396","0.937579029525942","0.92772313166532","0.937978650525046","0.949190192329322","0.902736168341837","0.948060347031217","0.948060347031217","0.932416335211297","0.953883395875298","0.951927894397808","0.942150387010358","0.942150387010358"
"ARG","Argentina","0.93168767962224","0.932098251799424","0.93250700316265","0.932908410033207","0.933309465967536","0.933708752367933","0.934102298018044","0.93448806719596","0.93448806719596","0.929586106411646","0.929586106411646","0.929586106411646","0.924684145627332","0.924684145627332","0.924684145627332","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019","0.919782184843019"
"ARM","Armenia","0.936167113563729","0.928589133530081","0.926600216744552","0.91070551167465","0.939743884998629","0.931366996719966","0.948715816767394","0.860236598739303","0.899066159799847","0.86803565366304","0.891929559903136","0.846732149718765","0.844194984370774","0.84583503901901","0.847640093170634","0.840419876564136","0.83635850472298","0.832748396419732","0.829138288116482","0.825528179813233","0.821466807972078","0.817856699668829","0.813795327827674","0.810185219524425","0.818307963206735","0.807928901834894","0.783560670787963","0.785365724939587","0.785365724939587"
"AUS","Australia","0.917604586961138","0.912640688044171","0.912640688044171","0.907676789127204","0.918958377574857","0.921665958802294","0.925276067105542","0.935203864939478","0.923019749416012","0.922568485878106","0.927532384795073","0.919409641112763","0.923019749416012","0.905871734975579","0.923019749416012","0.912189424506265","0.91850711403695","0.916702059885326","0.920763431726481","0.915799532809514","0.912189424506265","0.890980038224676","0.89865151836908","0.899554045444893","0.898200254831174","0.89865151836908","0.900456572520705","0.900456572520705","0.900456572520705"
"AUT","Austria","0.84319034472995","0.837775182275076","0.833713810433921","0.844092871805762","0.841385290578325","0.836872655199264","0.84905677072273","0.84595986409004","0.831130105471791","0.828484462377009","0.825325617611666","0.82487435407376","0.82126424577051","0.797798541799391","0.820361718694699","0.814946556239824","0.822166772846323","0.818105401005167","0.83299709775607","0.828873787782261","0.820237842429391","0.801736037375239","0.791808239541304","0.77014758972181","0.78052665109365","0.76067105542578","0.753450838819282","0.743974304523254","0.743974304523254"
"AZE","Azerbaijan","0.928423658186667","0.961598673051449","0.95468923449765","0.969420678961408","0.967769366602639","0.992408685219013","0.975982472808097","0.963684541294104","0.97033324631757","0.955471435088646","0.96230811567312","0.955987580837598","0.961772495405003","0.946335717944289","0.953382272379","0.966402241241581","0.943792000532135","0.941834038274261","0.942285301812168","0.941382774736355","0.941834038274261","0.941834038274261","0.942285301812168","0.942285301812168","0.942285301812168","0.942285301812168","0.942285301812168","0.959332393521258","0.959332393521258"
"BHS","Bahamas","0.940778553729853","0.927823501538923","0.940778553729853","0.940778553729853","0.940778553729853","0.946818880515877","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923","0.927823501538923"
